date,temp_min,temp_avg,temp_max,humidity_min,humidity_avg,humidity_max,windspeed_avg,precip,solar_radiation_avg,ETo,humedad_sonda
2022-05-13,0.5919471153846154,0.6103143118706134,0.6316861946001019,0.1978021978021978,0.45454545454545453,0.835820895522388,0.09090909090909091,0.0,0.7263535551206785,0.3885345986674637,0.5035519623412191
2022-05-14,0.5919471153846154,0.6072627403112602,0.588385124808966,0.1978021978021978,0.45454545454545453,0.8507462686567164,0.0707070707070707,0.0,0.8437703848662753,0.42316901430450815,0.40301947044211545
2022-05-15,0.6219951923076924,0.64693317058285,0.6367804381049414,0.17582417582417584,0.4025974025974026,0.7164179104477612,0.09090909090909091,0.0,0.8731245923026746,0.45133896640593624,0.36777593667022457
2022-05-16,0.6550480769230769,0.6530363137015562,0.6113092205807438,0.21978021978021978,0.4805194805194805,0.8208955223880597,0.10101010101010101,0.0,0.9350945857795173,0.4864255652460544,0.34548431885561176
2022-05-17,0.6580528846153846,0.6927067439731461,0.718288334182374,0.08791208791208792,0.44155844155844154,0.835820895522388,0.0606060606060606,0.0,0.9285714285714286,0.4789758520258508,0.32702481019456825
2022-05-18,0.643028846153846,0.6805004577357339,0.6673458991339787,0.18681318681318682,0.42857142857142855,0.8507462686567164,0.09090909090909091,0.0,0.9122635355512069,0.4835318376860406,0.3100053222386873
2022-05-19,0.5949519230769231,0.6713457430576747,0.6902699949057566,0.12087912087912088,0.33766233766233766,0.746268656716418,0.1212121212121212,0.0,0.9155251141552513,0.48456309327730496,0.2974751961298471
2022-05-20,0.6219951923076924,0.6927067439731461,0.695364238410596,0.18681318681318682,0.33766233766233766,0.6119402985074627,0.11111111111111112,0.0,0.8339856490541423,0.4566626120692337,0.28715472341386106
2022-05-21,0.6099759615384616,0.6866036008544399,0.7208354559347938,0.07692307692307693,0.33766233766233766,0.7164179104477612,0.08080808080808081,0.0,0.5795825179386823,0.33878922568787967,0.27986121313960516
2022-05-22,0.6280048076923076,0.7201708880073237,0.7004584819154356,0.07692307692307693,0.22077922077922077,0.5223880597014925,0.050505050505050504,0.0,0.631767775603392,0.34211184766510644,0.27117146657351937
2022-05-23,0.7271634615384616,0.6866036008544399,0.6749872643912379,0.07692307692307693,0.35064935064935066,0.7313432835820896,0.18181818181818182,0.0,0.9481409001956949,0.5335869754666781,0.26134819019559963
2022-05-24,0.673076923076923,0.6591394568202623,0.6546102903718799,0.13186813186813187,0.2597402597402597,0.582089552238806,0.11111111111111112,0.0,0.8829093281148077,0.47207555560144426,0.25456501158340983
2022-05-25,0.5949519230769231,0.5553860238022581,0.588385124808966,0.0989010989010989,0.2987012987012987,0.835820895522388,0.1212121212121212,0.0,0.9677103718199609,0.486503124264496,0.251483075378273
2022-05-26,0.4717548076923077,0.48825144949649063,0.5323484462557311,0.25274725274725274,0.5454545454545454,0.8955223880597015,0.08080808080808081,0.0,0.9546640574037836,0.45009561207779997,0.2504230060821415
2022-05-27,0.4987980769230769,0.5859017393957887,0.6164034640855834,0.16483516483516483,0.37662337662337664,0.7761194029850746,0.08080808080808081,0.0,0.9122635355512069,0.44875527785760605,0.24434135107023702
2022-05-28,0.555889423076923,0.643881599023497,0.6979113601630159,0.10989010989010989,0.3246753246753247,0.5970149253731343,0.0606060606060606,0.0,0.860078277886497,0.43560414577632345,0.23652631978384125
2022-05-29,0.7241586538461539,0.7049130302105583,0.6622516556291391,0.07692307692307693,0.15584415584415584,0.3880597014925373,0.11111111111111112,0.0,0.9024787997390737,0.4800512995972545,0.22950865131358109
2022-05-30,0.6370192307692308,0.643881599023497,0.6571574121242996,0.08791208791208792,0.35064935064935066,0.8059701492537313,0.1212121212121212,0.0,0.8992172211350294,0.48161232849822994,0.22428079236166315
2022-05-31,0.5979567307692307,0.6774488861763808,0.6749872643912379,0.18681318681318682,0.36363636363636365,0.7313432835820896,0.09090909090909091,0.0,0.9546640574037836,0.5004766553125837,0.21811400099050077
2022-06-01,0.6009615384615384,0.6927067439731461,0.7259296994396333,0.07692307692307693,0.36363636363636365,0.7313432835820896,0.08080808080808081,0.0,0.9285714285714286,0.4837400163840865,0.21100779070661232
2022-06-02,0.7211538461538461,0.6927067439731461,0.6877228731533368,0.16483516483516483,0.33766233766233766,0.6865671641791045,0.09090909090909091,0.0,0.6187214611872146,0.3731123992176939,0.20839288824369043
2022-06-03,0.6700721153846154,0.6774488861763808,0.6546102903718799,0.1978021978021978,0.4025974025974026,0.7164179104477612,0.10101010101010101,0.0,0.9611872146118722,0.5153763536933874,0.20498937984729945
2022-06-04,0.6760817307692307,0.6988098870918522,0.7030056036678554,0.08791208791208792,0.2727272727272727,0.6567164179104478,0.09090909090909091,0.0,0.9546640574037836,0.506440870603328,0.20024898736381835
2022-06-05,0.6610576923076923,0.6621910283796154,0.6444218033622008,0.0989010989010989,0.2987012987012987,0.6716417910447762,0.08080808080808081,0.0,0.8633398564905415,0.4542091934044814,0.19765986905541455
2022-06-06,0.6099759615384616,0.7049130302105583,0.7870606214977076,0.07692307692307693,0.2597402597402597,0.5671641791044776,0.0606060606060606,0.0,0.9579256360078278,0.4952289304365959,0.192796880214602
2022-06-07,0.7301682692307693,0.7445834604821482,0.7921548650025472,0.07692307692307693,0.12987012987012986,0.40298507462686567,0.10101010101010101,0.0,0.9546640574037836,0.5251863832156839,0.18554374889930847
2022-06-08,0.751201923076923,0.7750991760756789,0.7310239429444728,0.07692307692307693,0.16883116883116883,0.373134328358209,0.1212121212121212,0.0,0.8731245923026746,0.4918308030732531,0.18099503484752813
2022-06-09,0.8052884615384616,0.7598413182789135,0.7131940906775345,0.24175824175824176,0.36363636363636365,0.5223880597014925,0.09090909090909091,0.0,0.9253098499673842,0.5320540934167051,0.17772969059987564
2022-06-10,0.694110576923077,0.7079646017699114,0.6724401426388182,0.2087912087912088,0.4675324675324675,0.835820895522388,0.10101010101010101,0.0,0.941617742987606,0.5207503881465587,0.1761841008092333
2022-06-11,0.6099759615384616,0.6866036008544399,0.6647987773815589,0.10989010989010989,0.3116883116883117,0.6417910447761194,0.13131313131313133,0.0,0.9448793215916504,0.5034230867828409,0.1730107038295794
2022-06-12,0.6219951923076924,0.7232224595666767,0.7310239429444728,0.07692307692307693,0.16883116883116883,0.5223880597014925,0.09090909090909091,0.0,0.9253098499673842,0.4880535369179568,0.1684741521148358
2022-06-13,0.6971153846153847,0.781202319194385,0.7997962302598064,0.07692307692307693,0.12987012987012986,0.3283582089552239,0.0707070707070707,0.0,0.7915851272015656,0.43941202563649917,0.16402079078542425
