date,temp_min,temp_avg,temp_max,humidity_min,humidity_avg,humidity_max,windspeed_avg,precip,solar_radiation_avg,ETo,humedad_sonda
2022-05-13,10.4,18.8,28.7,21.0,56.0,89.0,0.9,0.0,23.8,4.056131877760131,26.44916981132076
2022-05-14,10.4,18.7,27.0,21.0,56.0,90.0,0.7,0.0,27.4,4.381474105589367,22.14402083333333
2022-05-15,11.4,20.0,28.9,19.0,52.0,81.0,0.9,0.0,28.3,4.646091677618471,20.63477083333333
2022-05-16,12.5,20.2,27.9,23.0,58.0,88.0,1.0,0.0,30.2,4.975681538559716,19.68016666666667
2022-05-17,12.6,21.5,32.1,11.0,55.0,89.0,0.6,0.0,30.0,4.9057018304812114,18.889666666666667
2022-05-18,12.1,21.1,30.1,20.0,54.0,90.0,0.9,0.0,29.5,4.94849898751073,18.160833333333333
2022-05-19,10.5,20.8,31.0,14.0,47.0,83.0,1.2,0.0,29.6,4.958186201380291,17.62425
2022-05-20,11.4,21.5,31.2,20.0,47.0,74.0,1.1,0.0,27.1,4.6960999341001575,17.182291666666668
2022-05-21,11.0,21.3,32.2,10.0,47.0,81.0,0.8,0.0,19.3,3.5888431947640265,16.869958333333333
2022-05-22,11.6,22.4,31.4,10.0,38.0,68.0,0.5,0.0,20.9,3.6200546131299,16.497833333333332
2022-05-23,14.9,21.3,30.4,10.0,48.0,82.0,1.8,0.0,30.6,5.418697480550519,16.077166666666667
2022-05-24,13.1,20.4,29.6,15.0,41.0,72.0,1.1,0.0,28.6,4.8408831300612345,15.7866875
2022-05-25,10.5,17.0,27.0,12.0,44.0,89.0,1.2,0.0,31.2,4.976410097808772,15.654708333333334
2022-05-26,6.4,14.8,24.8,26.0,63.0,93.0,0.8,0.0,30.8,4.634412090720394,15.6093125
2022-05-27,7.3,18.0,28.1,18.0,50.0,85.0,0.8,0.0,29.5,4.621821512441162,15.348875
2022-05-28,9.2,19.9,31.3,13.0,46.0,73.0,0.6,0.0,27.9,4.498284893413449,15.014208333333334
2022-05-29,14.8,21.9,29.9,10.0,33.0,59.0,1.1,0.0,29.2,4.915804166621677,14.7136875
2022-05-30,11.9,19.9,29.7,11.0,48.0,87.0,1.2,0.0,29.1,4.93046786488272,14.4898125
2022-05-31,10.6,21.0,30.4,20.0,49.0,82.0,0.9,0.0,30.8,5.107672012820363,14.225729166666667
2022-06-01,10.7,21.5,32.4,10.0,49.0,82.0,0.8,0.0,30.0,4.950454537219396,13.921416666666666
2022-06-02,14.7,21.5,30.9,18.0,47.0,79.0,0.9,0.0,20.5,3.911261735310021,13.8094375
2022-06-03,13.0,21.0,29.6,21.0,52.0,81.0,1.0,0.0,31.0,5.247633983479673,13.6636875
2022-06-04,13.2,21.7,31.5,11.0,42.0,77.0,0.9,0.0,30.8,5.163697531202967,13.4606875
2022-06-05,12.7,20.5,29.2,12.0,44.0,78.0,0.8,0.0,28.0,4.673053473534655,13.3498125
2022-06-06,11.0,21.9,34.8,10.0,41.0,71.0,0.6,0.0,30.9,5.058376926681746,13.1415625
2022-06-07,15.0,23.2,35.0,10.0,31.0,60.0,1.0,0.0,30.8,5.339785584745346,12.830958333333331
2022-06-08,15.7,24.2,32.6,10.0,34.0,58.0,1.2,0.0,28.3,5.0264562400900274,12.636166666666668
2022-06-09,17.5,23.7,31.9,25.0,49.0,68.0,0.9,0.0,29.9,5.404298182858767,12.496333333333332
2022-06-10,13.8,22.0,30.3,22.0,57.0,89.0,1.0,0.0,30.4,5.298115572652374,12.430145833333334
2022-06-11,11.0,21.3,30.0,13.0,45.0,76.0,1.3,0.0,30.5,5.1353496439005415,12.29425
2022-06-12,11.4,22.5,32.6,10.0,34.0,68.0,0.9,0.0,29.9,4.990974071170346,12.099979166666666
2022-06-13,13.9,24.4,35.3,10.0,31.0,55.0,0.7,0.0,25.8,4.534054635568145,11.909270833333332
2022-06-14,15.2,25.9,35.8,10.0,29.0,52.0,0.6,0.0,23.1,4.189635191375245,11.719666666666669
2022-06-15,18.2,25.8,34.1,12.0,37.0,57.0,0.9,0.0,24.4,4.577606738814797,11.692
2022-06-16,19.0,27.3,35.0,10.0,32.0,57.0,1.1,0.0,27.6,5.122537899796286,11.564229166666664
2022-06-17,15.2,25.1,34.9,10.0,31.0,58.0,1.0,0.0,28.6,5.071721707764482,11.446041666666666
2022-06-18,14.9,24.8,34.6,10.0,31.0,55.0,1.0,0.0,28.9,5.071016435748807,11.28375
2022-06-19,15.7,24.6,36.2,10.0,36.0,58.0,0.7,0.0,29.7,5.143069806478152,11.156770833333333
2022-06-20,17.5,25.2,35.1,11.0,36.0,60.0,0.5,0.0,25.6,4.573785925701165,11.120333333333331
2022-06-21,17.3,23.8,31.8,21.0,61.0,99.0,0.6,5.3,9.5,2.354612533362161,11.580854166666668
2022-06-22,10.9,20.1,31.9,10.0,54.0,99.0,0.8,0.0,29.5,4.972138340487074,13.666770833333333
2022-06-23,10.8,20.7,31.1,13.0,43.0,83.0,1.0,0.0,30.4,5.097216953393263,13.74425
2022-06-24,13.9,20.7,30.1,19.0,46.0,71.0,0.7,0.0,30.5,5.124496336428738,13.364666666666666
2022-06-25,14.6,22.7,32.8,18.0,38.0,61.0,0.7,0.0,30.5,5.219130677344845,12.837458333333332
2022-06-26,14.9,23.2,33.3,10.0,34.0,59.0,0.8,0.0,30.3,5.122825499661254,12.337458333333332
2022-06-27,14.7,21.9,31.6,10.0,34.0,67.0,0.8,0.0,30.1,5.065260737793902,12.019604166666667
2022-06-28,13.3,21.0,29.8,30.0,59.0,93.0,0.9,0.0,29.8,5.220714991842052,11.8339375
2022-06-29,13.7,22.0,30.7,21.0,53.0,80.0,0.8,0.0,29.3,5.0661799894248905,11.639708333333331
2022-06-30,14.8,23.1,31.8,21.0,47.0,79.0,0.8,0.0,29.0,5.122958206791367,11.478583333333331
2022-07-01,13.5,21.9,31.4,30.0,53.0,86.0,1.1,0.0,29.3,5.274703883858744,11.4508125
2022-07-02,15.2,22.7,32.7,31.0,67.0,96.0,0.9,0.0,28.1,5.23792429925546,11.497645833333335
2022-07-03,17.1,24.8,33.6,30.0,62.0,92.0,0.6,0.0,26.3,4.996657113392546,11.375787234042551
2022-07-04,18.8,26.2,34.9,21.0,53.0,81.0,0.4,0.0,27.4,5.083821795655183,11.247229166666664
2022-07-05,19.6,25.1,33.7,25.0,58.0,96.0,0.4,0.3,22.7,4.453290186223882,11.312708333333331
2022-07-06,17.4,23.8,31.9,35.0,71.0,95.0,0.6,0.0,29.8,5.527827616078636,11.407979166666664
2022-07-07,19.3,23.5,31.3,35.0,70.0,92.0,0.5,0.0,26.2,4.988461562952891,11.753958333333337
2022-07-08,15.0,24.3,32.2,22.0,54.0,92.0,0.8,0.0,29.3,5.234979219177515,12.842791666666663
2022-07-09,13.0,22.9,33.3,18.0,47.0,73.0,0.5,0.0,29.5,4.987747811263003,12.654645833333332
2022-07-10,14.3,23.5,32.3,19.0,47.0,79.0,0.6,0.0,29.1,5.019306724884698,12.1203125
2022-07-11,13.6,23.5,33.6,10.0,33.0,58.0,0.4,0.0,29.0,4.690679251324378,11.663833333333336
2022-07-12,12.0,24.0,35.0,10.0,37.0,67.0,0.4,0.0,29.1,4.731833984801107,11.417270833333331
2022-07-13,14.5,24.5,35.7,10.0,35.0,60.0,0.2,0.0,28.9,4.686012605579792,11.370870967741936
2022-07-14,15.1,25.0,36.3,10.0,28.0,49.0,0.1,0.0,28.3,4.517590940445574,10.784515151515151
2022-07-15,14.5,24.5,35.3,10.0,36.0,56.0,0.4,0.0,29.2,4.770207370717113,10.8681875
2022-07-16,13.8,24.5,36.5,10.0,38.0,66.0,0.3,0.0,29.1,4.776369296330193,10.851895833333332
2022-07-17,12.7,24.0,35.6,10.0,41.0,68.0,0.1,0.0,29.4,4.649604321807868,10.813145833333332
2022-07-18,13.9,24.4,35.4,10.0,43.0,69.0,0.0,0.0,28.7,4.559915574796396,10.743791666666668
2022-07-19,14.6,24.7,35.2,10.0,40.0,68.0,0.0,0.0,27.8,4.457410864073592,10.640145833333332
2022-07-20,16.2,25.3,34.7,11.0,47.0,66.0,0.1,0.0,28.8,4.6918120094477125,10.611270833333334
2022-07-21,14.2,23.9,35.5,16.0,52.0,80.0,0.1,0.0,28.5,4.770376619254718,10.655291666666669
2022-07-22,15.2,25.2,35.3,10.0,43.0,73.0,0.1,0.0,24.1,4.06339782994151,10.586583333333332
2022-07-23,16.9,26.3,36.5,10.0,38.0,64.0,0.1,0.0,27.6,4.553364194716528,10.465604166666669
2022-07-24,19.4,28.2,38.6,10.0,33.0,54.0,0.0,0.0,28.4,4.669937749215933,10.365270833333334
2022-07-25,22.3,29.0,38.3,10.0,24.0,54.0,0.0,0.0,23.9,4.172544221298415,10.328333333333331
2022-07-26,19.3,27.3,34.6,10.0,33.0,88.0,0.1,0.0,28.5,4.907084025722269,10.257895833333334
2022-07-27,16.5,24.5,32.9,30.0,58.0,91.0,0.1,0.0,27.0,4.808842280707321,10.4175625
2022-07-28,16.8,25.5,34.6,21.0,54.0,91.0,0.0,0.0,28.5,4.940496822068076,10.484291666666666
2022-07-29,15.8,25.5,35.5,25.0,54.0,80.0,0.0,0.0,27.8,4.821091573499047,10.40825
2022-07-30,19.5,24.6,34.6,33.0,74.0,93.0,0.0,0.0,18.9,3.7251160547203033,10.572020833333331
2022-07-31,17.1,25.2,36.2,19.0,65.0,95.0,0.1,0.0,27.7,4.895258619432547,10.629041666666668
2022-08-01,18.0,25.3,33.2,23.0,63.0,97.0,0.0,0.0,25.2,4.499105276344899,10.523604166666669
2022-08-02,16.6,24.8,34.3,19.0,48.0,78.0,0.0,0.0,22.0,3.849833181781975,10.426666666666668
2022-08-03,15.7,24.8,35.0,11.0,39.0,61.0,0.0,0.0,24.8,3.9717803828034577,10.322708333333331
2022-08-04,14.9,23.9,33.9,10.0,36.0,62.0,0.0,0.0,26.4,4.088382663550867,10.294104166666669
2022-08-05,14.4,24.1,35.4,10.0,41.0,67.0,0.0,0.0,28.6,4.392441089004792,10.252520833333334
2022-08-06,13.9,23.5,33.6,11.0,47.0,81.0,0.1,0.0,28.4,4.448340493712591,10.233833333333331
2022-08-07,13.4,23.3,33.8,12.0,44.0,73.0,0.0,0.0,28.7,4.383866159511345,10.2078125
2022-08-08,13.1,23.4,34.6,18.0,51.0,75.0,0.0,0.0,28.1,4.447267641387206,10.208666666666668
2022-08-09,14.6,23.6,32.8,10.0,52.0,90.0,0.1,0.0,23.2,3.80553741915664,10.293
2022-08-10,16.6,24.8,33.1,21.0,44.0,66.0,0.1,0.0,26.5,4.354744807835497,10.3379375
2022-08-11,14.5,24.2,35.2,14.0,41.0,70.0,0.0,0.0,27.2,4.259982279855202,10.293895833333334
2022-08-12,15.2,24.2,36.1,10.0,40.0,76.0,0.0,0.3,21.3,3.516412644527845,10.298270833333332
2022-08-13,19.0,25.4,36.5,18.0,55.0,99.0,0.1,5.3,18.1,3.4639373297305327,11.1133125
2022-08-14,16.5,25.7,35.2,20.0,50.0,92.0,0.5,0.0,20.7,3.850258809047749,14.0855
2022-08-15,17.7,24.8,37.5,10.0,33.0,55.0,0.6,0.0,28.3,4.611656860054704,14.231458333333334
2022-08-16,15.7,24.3,34.6,10.0,33.0,62.0,0.3,0.0,28.1,4.322382667005288,13.8876875
2022-08-17,16.3,23.7,33.9,10.0,31.0,57.0,0.2,0.0,27.8,4.193260743586815,13.429479166666669
2022-08-18,14.8,21.9,31.1,14.0,45.0,77.0,0.4,0.0,27.5,4.297224000224792,13.045791666666666
2022-08-19,12.4,21.1,30.9,27.0,60.0,87.0,0.5,0.0,27.5,4.430817951867369,12.716145833333334
2022-08-20,13.0,22.0,33.8,19.0,53.0,78.0,0.3,0.0,27.1,4.28843712121515,12.319166666666668
2022-08-21,15.8,25.8,37.9,10.0,36.0,74.0,0.2,0.0,26.8,4.217585043153076,11.898895833333334
2022-08-22,19.6,26.3,35.3,10.0,35.0,79.0,0.5,0.0,26.2,4.409734685563698,11.543979166666666
2022-08-23,15.2,23.1,31.8,25.0,61.0,91.0,0.5,0.0,25.9,4.32781120109229,11.427708333333332
2022-08-24,14.1,23.0,33.3,19.0,55.0,84.0,0.5,0.0,22.4,3.7777660744708337,11.302833333333334
2022-08-25,15.2,23.4,33.6,24.0,56.0,78.0,0.5,0.0,25.5,4.249641255690174,11.150583333333332
2022-08-26,15.1,22.8,31.6,29.0,67.0,93.0,0.5,0.0,23.9,4.063322589407538,11.172625000000002
2022-08-27,13.4,22.7,32.2,28.0,57.0,84.0,0.6,0.0,25.4,4.185464810681522,11.823229166666666
2022-08-28,15.8,21.9,32.1,23.0,67.0,98.0,0.5,0.0,25.2,4.213347913292735,11.738625
2022-08-29,17.6,21.9,31.3,29.0,60.0,87.0,0.1,0.6,10.3,2.131333149936868,11.666645833333334
2022-08-30,16.0,23.9,36.0,19.0,54.0,82.0,0.2,0.0,14.9,2.771327704618961,11.657000000000002
2022-08-31,17.3,23.5,32.3,29.0,70.0,99.0,0.2,3.9,20.1,3.5417224569586385,13.626291666666669
2022-09-01,15.1,23.3,31.8,10.0,46.0,85.0,0.3,0.0,21.3,3.343018065599508,14.340166666666669
2022-09-02,19.7,24.3,32.5,18.0,30.0,45.0,0.7,0.0,20.6,3.471429882323144,14.085416666666667
2022-09-03,18.4,23.5,32.2,18.0,34.0,50.0,0.6,0.0,23.9,3.757781036306215,13.754875
2022-09-04,13.6,22.8,32.6,10.0,38.0,66.0,0.4,0.0,25.1,3.592553194594655,13.356166666666669
2022-09-05,14.8,23.8,36.8,10.0,31.0,56.0,0.2,0.0,24.7,3.4990572878821053,12.916708333333332
2022-09-06,15.2,23.6,35.1,10.0,34.0,59.0,0.5,0.0,25.1,3.6660778021428384,12.473416666666669
2022-09-07,15.2,23.7,34.6,10.0,30.0,54.0,0.4,0.0,22.8,3.3246436636346863,12.154208333333337
2022-09-08,15.9,22.8,35.1,10.0,32.0,48.0,0.4,0.0,24.5,3.4489354263709067,11.868291666666666
2022-09-09,15.2,23.9,34.5,13.0,40.0,60.0,0.5,0.0,23.9,3.535944983962899,11.606729166666668
2022-09-10,13.9,26.2,33.0,18.0,40.0,72.0,0.4,0.0,24.0,3.556639693679811,11.455416666666666
2022-09-11,14.8,23.3,33.9,20.0,47.0,73.0,0.5,0.0,19.8,3.213275071972641,11.356791666666666
2022-09-12,16.6,23.1,32.7,18.0,41.0,54.0,0.3,0.0,14.8,2.503023280679903,11.282479166666668
2022-09-13,17.8,20.8,22.8,49.0,77.0,99.0,0.3,1.1,7.6,1.6126643603581736,11.6441875
2022-09-14,17.4,20.7,29.8,25.0,55.0,92.0,0.2,0.0,15.3,2.620463379626345,12.138833333333332
2022-09-15,14.0,20.3,30.7,21.0,59.0,92.0,0.3,0.0,22.6,3.3443636189207986,12.107833333333334
2022-09-16,15.2,21.3,31.7,22.0,57.0,87.0,0.4,0.0,21.3,3.2805091789526224,11.966666666666669
2022-09-17,11.3,19.9,28.7,28.0,59.0,86.0,0.3,0.0,22.3,3.1631415270116503,11.810604166666666
2022-09-18,16.8,19.8,26.3,50.0,79.0,96.0,1.0,0.0,13.5,2.487721508454367,11.832333333333333
2022-09-19,12.9,19.8,30.0,32.0,71.0,96.0,0.3,0.0,21.0,3.168522573880541,11.91075
2022-09-20,11.9,19.5,27.8,31.0,66.0,91.0,0.4,0.0,19.8,2.9054164597475807,11.820104166666669
2022-09-21,15.2,18.8,32.6,14.0,77.0,99.0,0.1,9.7,13.8,2.255287093813436,11.812958333333334
2022-09-22,15.0,19.3,26.9,38.0,84.0,99.0,0.1,5.1,18.6,2.834482213102361,17.431458333333335
2022-09-23,14.4,20.4,27.1,40.0,72.0,99.0,0.4,0.0,17.8,2.7807691853305103,24.429604166666667
2022-09-24,14.7,20.8,29.0,21.0,55.0,87.0,0.2,0.0,19.1,2.719354372532381,22.16016666666667
2022-09-25,10.8,17.8,24.8,42.0,66.0,92.0,0.4,0.0,18.2,2.5923310626790337,20.626604166666667
2022-09-26,13.9,18.1,25.9,32.0,65.0,97.0,0.4,0.0,19.7,2.818709371296893,19.794208333333334
2022-09-27,10.5,17.7,25.7,19.0,42.0,69.0,1.0,0.0,21.3,2.7924480683807302,19.096520833333333
2022-09-28,9.8,18.0,25.4,21.0,42.0,72.0,1.0,0.0,21.1,2.749364152666755,18.494333333333334
2022-09-29,11.4,16.4,23.2,27.0,58.0,88.0,1.1,0.0,16.9,2.440568399381948,18.0809375
2022-09-30,9.6,17.5,27.8,11.0,47.0,95.0,0.5,0.3,20.4,2.5223823153045584,17.818583333333333
2022-10-01,5.0,14.8,26.5,14.0,58.0,91.0,0.3,0.0,20.9,2.31560707655058,17.492729166666667
2022-10-02,5.5,16.6,29.9,14.0,59.0,97.0,0.3,0.0,20.1,2.341429223288977,17.106083333333334
2022-10-03,14.9,19.2,29.3,22.0,52.0,72.0,0.2,0.0,13.8,2.018051854059024,16.569791666666667
2022-10-04,14.1,20.2,29.7,21.0,48.0,80.0,0.3,0.0,15.6,2.195526536608217,16.161458333333332
2022-10-05,9.9,16.5,24.9,45.0,77.0,94.0,0.3,0.0,17.7,2.3465842791829603,16.080791666666666
2022-10-06,13.3,16.3,22.6,49.0,86.0,99.0,0.5,0.0,12.5,1.9100454944862977,16.117458333333335
2022-10-07,10.3,16.7,25.8,38.0,77.0,99.0,0.3,0.0,17.8,2.32191314660241,16.1188125
2022-10-08,11.6,17.9,26.6,32.0,75.0,98.0,0.5,0.0,16.9,2.283340042926037,15.945645833333332
2022-10-09,10.4,17.0,25.8,40.0,79.0,98.0,0.4,0.0,16.7,2.218286209172644,15.802770833333334
2022-10-10,12.6,16.2,23.1,49.0,84.0,98.0,0.0,0.6,10.5,1.5903710134486864,16.516354166666666
2022-10-11,10.1,15.0,24.9,39.0,85.0,99.0,0.1,27.6,12.3,1.703371056284163,21.8755625
2022-10-12,11.3,15.6,22.3,48.0,86.0,99.0,0.2,0.3,10.4,1.545753263770199,26.907083333333333
2022-10-13,10.8,17.2,27.3,24.0,75.0,99.0,0.2,0.0,14.1,1.8161948193685,24.70866666666667
2022-10-14,9.8,17.5,29.6,21.0,68.0,99.0,0.1,0.0,14.3,1.7691387176603686,22.99245833333333
2022-10-15,9.7,16.8,30.0,22.0,73.0,98.0,0.1,0.0,13.3,1.6900830368276405,21.58525
2022-10-16,9.2,16.5,25.4,29.0,65.0,93.0,0.0,0.0,8.7,1.2747170904885117,20.6645625
2022-10-17,14.0,19.4,28.1,24.0,61.0,91.0,0.2,0.0,10.8,1.5664573818731768,19.86742424242424
2022-10-18,10.8,19.1,30.4,24.0,64.0,92.0,0.1,0.0,10.7,1.4874537345124417,18.654925925925927
2022-10-19,15.8,20.7,30.0,25.0,58.0,79.0,0.2,0.0,10.4,1.5460162121622327,18.13325
2022-10-20,15.7,18.6,24.4,39.0,70.0,93.0,0.0,0.0,4.9,1.0374476019326475,17.610145833333334
2022-10-21,11.9,18.5,26.6,20.0,55.0,95.0,0.2,0.0,10.8,1.4263235836982142,17.290812499999998
2022-10-22,12.2,17.9,25.8,24.0,53.0,79.0,0.4,0.0,10.3,1.4268146397635069,16.93914583333333
2022-10-23,12.9,18.7,27.4,19.0,45.0,68.0,0.0,0.0,8.0,1.1434529059059533,16.5961875
2022-10-24,10.7,17.6,28.9,11.0,47.0,69.0,0.2,0.0,11.1,1.266772266029656,16.323333333333334
2022-10-25,10.6,17.3,27.0,14.0,43.0,68.0,0.5,0.0,9.4,1.316222886246165,16.088958333333334
2022-10-26,12.4,18.6,28.6,12.0,44.0,68.0,0.0,0.0,9.4,1.1129691275579614,15.854875
2022-10-27,7.8,22.4,29.7,10.0,34.0,78.0,0.2,0.0,12.4,1.216207586641869,15.667625
2022-10-28,7.0,15.9,26.9,15.0,54.0,82.0,0.2,0.0,11.4,1.1855752913520412,15.5221875
2022-10-29,5.9,13.0,26.9,19.0,71.0,91.0,0.1,0.0,11.5,1.1625959022351409,15.437333333333331
2022-10-30,10.2,13.3,25.7,32.0,89.0,99.0,0.0,0.0,8.7,1.1321483405061767,15.338521739130435
2022-10-31,8.4,16.0,25.7,22.0,61.0,99.0,0.2,0.0,7.7,1.072161109083034,15.2625625
2022-11-01,8.4,17.1,26.9,22.0,55.0,97.0,0.2,0.0,12.1,1.240732186223066,15.0715
2022-11-02,8.9,15.2,26.9,22.0,79.0,99.0,0.1,0.0,11.6,1.1816909237143132,15.054270833333334
2022-11-03,6.8,13.0,24.9,35.0,73.0,99.0,0.9,0.0,7.9,1.231750112548291,15.05475
2022-11-04,6.8,14.4,21.4,41.0,71.0,98.0,1.6,0.0,10.2,1.3700955088576774,15.019270833333332
2022-11-05,7.0,13.1,24.5,11.0,63.0,94.0,0.2,0.0,12.1,1.0110279839940428,15.029020833333334
2022-11-06,5.4,11.8,24.5,11.0,45.0,94.0,0.3,0.0,12.2,1.0039342135691731,14.965666666666666
2022-11-07,2.6,12.3,24.8,11.0,46.0,80.0,0.1,0.0,14.5,0.8392954737413889,14.882604166666669
2022-11-08,2.6,14.0,24.8,18.0,50.0,80.0,0.5,0.0,11.4,1.0278839259505133,14.838354166666669
2022-11-09,5.9,13.5,22.3,18.0,74.0,98.0,0.5,1.3,9.6,1.0067261207803075,14.870604166666666
2022-11-10,10.1,13.3,21.3,32.0,84.0,99.0,0.2,0.0,12.8,1.1133107420282828,15.472770833333334
2022-11-11,9.4,12.0,21.0,32.0,91.0,99.0,0.7,0.8,8.9,1.065890476019092,15.660645833333334
2022-11-12,9.4,14.3,18.8,54.0,86.0,99.0,1.0,0.0,8.8,1.0660974415978033,15.680770833333334
2022-11-13,5.5,11.4,21.3,42.0,82.0,99.0,0.0,0.0,13.5,1.010277245150324,15.598020833333337
2022-11-14,7.2,13.2,21.4,25.0,71.0,97.0,0.4,0.0,10.7,0.9455791534154012,15.505875
2022-11-15,10.1,12.9,16.0,68.0,80.0,93.0,1.3,0.0,8.1,0.9757222687539036,15.357979166666668
2022-11-16,11.3,13.2,15.2,55.0,88.0,99.0,1.1,2.2,4.1,0.8207320967898383,15.313229166666666
2022-11-17,11.7,14.2,18.9,56.0,82.0,97.0,1.1,0.0,11.5,1.1547935336839603,15.218666666666666
2022-11-18,5.9,10.2,13.5,68.0,89.0,99.0,1.0,3.2,5.6,0.7538856106391849,15.552854166666668
2022-11-19,3.8,6.8,11.1,40.0,72.0,99.0,1.0,0.0,11.9,0.8357333540715037,18.509625
2022-11-20,4.0,8.5,15.1,43.0,71.0,90.0,1.2,0.0,13.3,0.9426324969441452,18.2525
2022-11-21,7.1,11.0,15.3,57.0,82.0,99.0,1.8,1.1,9.3,0.956810633138661,17.7693125
2022-11-22,5.7,8.6,12.1,47.0,73.0,93.0,2.9,0.0,9.9,1.0200344639857166,17.306229166666665
2022-11-23,10.7,12.2,15.7,64.0,83.0,93.0,1.3,0.0,7.3,0.8838414023448883,16.875729166666666
2022-11-24,9.5,13.3,22.0,38.0,81.0,99.0,0.1,0.0,9.0,0.8047862044199735,16.637249999999998
2022-11-25,7.5,12.5,18.3,52.0,75.0,97.0,0.8,0.0,10.8,0.9028370721219056,16.46225
2022-11-26,0.4,8.4,23.8,12.0,67.0,99.0,0.0,0.0,13.1,0.419479744761565,16.346229166666667
2022-11-27,0.1,9.3,22.3,14.0,41.0,70.0,0.5,0.0,11.1,0.6097619325186662,16.15825
2022-11-28,6.6,9.4,15.6,23.0,55.0,92.0,1.0,0.0,12.7,0.7789189327517093,15.916979166666666
2022-11-29,0.7,7.7,14.4,24.0,51.0,82.0,0.5,0.0,12.4,0.5718564801548695,15.896520833333334
2022-11-30,-1.9,6.2,16.1,24.0,63.0,87.0,0.1,0.0,10.8,0.4741447710541129,15.8015625
2022-12-01,0.3,6.3,13.4,31.0,71.0,91.0,0.3,0.0,6.1,0.5734679864748878,15.693833333333332
2022-12-02,3.8,7.2,10.8,62.0,78.0,90.0,0.5,0.0,4.0,0.5863034779362819,15.6465625
2022-12-03,1.1,6.8,13.4,35.0,72.0,97.0,0.4,0.0,9.8,0.5745074313463449,15.642583333333334
2022-12-04,1.7,8.1,15.0,55.0,81.0,99.0,0.3,0.0,8.9,0.6180808496795273,15.635062499999998
2022-12-05,1.2,8.5,15.8,49.0,84.0,99.0,0.6,0.0,10.0,0.6527632394091339,15.632125
2022-12-06,9.0,11.1,14.1,69.0,94.0,99.0,0.5,5.1,4.8,0.6458395616762026,20.713854166666668
2022-12-07,6.8,10.1,15.7,49.0,82.0,99.0,0.0,0.0,5.1,0.5872540229016031,22.177479166666668
2022-12-08,5.7,10.0,15.7,59.0,87.0,99.0,0.3,0.0,7.3,0.6377916742194688,21.598458333333337
2022-12-09,9.4,11.1,13.3,84.0,97.0,99.0,0.7,19.7,3.3,0.5959435578581459,25.61027083333333
2022-12-10,7.3,10.0,12.2,64.0,86.0,99.0,2.1,2.5,5.8,0.7204659192224122,28.356687500000003
2022-12-11,6.6,11.3,16.3,56.0,84.0,99.0,2.5,4.7,8.8,0.8898819421361033,26.96502083333333
2022-12-12,11.0,13.2,16.3,63.0,78.0,91.0,2.8,0.0,8.3,0.9380116428428704,25.392958333333336
2022-12-13,13.8,15.1,18.3,60.0,79.0,92.0,2.8,0.0,8.6,1.0328065326933389,24.034916666666664
2022-12-14,11.1,13.1,15.2,70.0,84.0,98.0,0.5,6.4,5.0,0.6587224018880311,24.1258125
2022-12-15,6.9,9.8,12.9,61.0,89.0,99.0,1.3,1.8,5.5,0.6693874277936654,27.626604166666667
2022-12-16,4.9,7.9,11.9,71.0,84.0,98.0,0.8,0.6,5.4,0.5893118242012689,26.882625
2022-12-17,3.8,8.8,13.8,50.0,80.0,98.0,0.7,0.0,8.1,0.6099173432671153,26.2249375
2022-12-18,1.3,6.5,14.4,47.0,81.0,99.0,0.2,0.3,10.6,0.510456281847018,25.54989583333333
2022-12-19,1.5,7.1,15.5,43.0,81.0,99.0,0.1,0.0,10.3,0.4924859777583655,25.06747916666667
2022-12-20,2.4,9.7,16.5,33.0,63.0,95.0,0.8,0.0,8.7,0.6337207786317584,24.409291666666665
2022-12-21,9.3,10.8,14.5,52.0,73.0,90.0,0.9,0.0,8.2,0.6927904496207646,23.186958333333333
2022-12-22,8.5,11.5,17.0,42.0,74.0,94.0,1.0,0.0,8.7,0.7337661809082883,22.58575
2022-12-23,6.6,12.6,21.0,33.0,70.0,98.0,0.4,0.0,10.3,0.6216054927555048,22.166375
2022-12-24,7.5,12.2,19.3,31.0,64.0,82.0,1.1,0.0,11.0,0.7354773922818885,21.63172916666667
2022-12-25,5.3,11.7,20.0,26.0,56.0,87.0,0.6,0.0,10.6,0.5952828869593082,20.93725
2022-12-26,2.8,9.6,20.9,23.0,67.0,92.0,0.2,0.0,11.0,0.449333354343683,20.45477083333333
2022-12-27,1.2,8.3,19.3,25.0,67.0,92.0,0.3,0.0,11.8,0.4582742987831832,20.1259375
2022-12-28,0.1,7.7,18.4,20.0,63.0,89.0,0.2,0.0,10.8,0.4063889964623644,19.830916666666667
2022-12-29,3.5,9.2,15.1,29.0,56.0,82.0,1.3,0.0,10.0,0.7196623591625999,19.5814375
2022-12-30,6.1,10.7,15.9,28.0,53.0,85.0,1.3,0.0,9.9,0.755708462449526,19.262166666666666
2022-12-31,2.1,9.3,18.9,17.0,49.0,83.0,0.4,0.0,10.8,0.4749448091145644,19.060020833333333
2023-01-01,-0.2,7.1,18.2,17.0,49.0,73.0,0.3,0.0,10.8,0.4161373551236666,18.818229166666665
2023-01-02,3.7,9.9,15.9,32.0,59.0,82.0,0.5,0.0,7.8,0.6103445871775597,18.580541666666665
2023-01-03,2.9,9.9,18.0,43.0,78.0,96.0,0.3,0.0,11.4,0.617070547683855,18.45689583333333
